Vec2(0.39, 1.52) ; really far from the middle of the left edge of the table
Vec2(0.43, 0.68) ; not really near the center of the near edge of the table
Vec2(0.41, 1.39) ; not rather close to the far end of the right edge of the table
Vec2(0.48, 0.76) ; near the center of the table
Vec2(0.68, 0.65) ; somewhat near the center of the table
Vec2(0.45, 1.27) ; really far from the middle of the left edge of the table
Vec2(0.18, 1.19) ; really far from the right edge of the table
Vec2(0.67, 0.72) ; quite far from the center of the table
Vec2(0.37, 0.93) ; at the center of the table
Vec2(0.32, 1.88) ; very far from the far edge of the table
Vec2(0.23, 1.49) ; not rather close to the center of the far edge of the table
Vec2(0.28, 0.88) ; not rather far from the left side of the table
Vec2(0.32, 0.20) ; not rather far from the middle of the table
Vec2(0.31, 1.59) ; rather near the middle of the table
Vec2(0.33, 0.77) ; not squarely at the left side of the table
Vec2(0.95, 0.65) ; not rather far from the right edge of the table
Vec2(0.40, 1.81) ; pretty close to the center of the far edge of the table
Vec2(0.01, 1.04) ; nearly at the left side of the table
Vec2(0.86, 0.59) ; not far from the right side of the table
Vec2(0.54, 1.04) ; not quite far from the center of the table
Vec2(0.09, 0.22) ; at the left side of the near edge of the table
Vec2(0.09, 1.47) ; not quite far from the left side of the table
Vec2(0.69, 0.58) ; not far from the left edge of the table
Vec2(0.19, 0.32) ; not rather far from the left side of the table
Vec2(0.24, 0.28) ; close to the left edge of the table
Vec2(0.47, 1.01) ; really close to the middle of the table
Vec2(0.68, 1.44) ; not really close to the right side of the table
Vec2(0.23, 1.36) ; quite far from the left edge of the table
Vec2(0.81, 1.80) ; not rather far from the far edge of the table
Vec2(0.37, 0.49) ; quite far from the right side of the table
Vec2(0.04, 1.36) ; not squarely at the upper left corner of the table
Vec2(0.67, 0.19) ; not far from the center of the table
Vec2(0.29, 0.36) ; somewhat near the center of the table
Vec2(0.96, 0.03) ; not very far from the right side of the table
Vec2(0.84, 0.16) ; somewhat near the near end of the table
Vec2(0.07, 0.63) ; not really far from the left edge of the table
Vec2(0.82, 0.64) ; not quite close to the middle of the near edge of the table
Vec2(0.53, 0.88) ; almost at the middle of the table
Vec2(0.92, 0.88) ; not rather far from the middle of the right edge of the table
Vec2(0.39, 1.04) ; not rather near the that end of the right edge of the table
Vec2(0.83, 0.52) ; not very near the near edge of the table
Vec2(0.63, 1.83) ; not really close to the center of the far edge of the table
Vec2(0.57, 0.96) ; rather near the middle of the table
Vec2(0.09, 1.87) ; not rather far from the left side of the table
Vec2(0.53, 0.21) ; very far from the center of the table
Vec2(0.13, 1.08) ; not rather far from the middle of the left edge of the table
Vec2(0.21, 0.55) ; fairly far from the left side of the far edge of the table
Vec2(0.03, 0.47) ; very near the left side of the table
Vec2(0.47, 0.30) ; not far from the right side of the table
Vec2(0.64, 1.20) ; at the center of the table
Vec2(0.38, 1.86) ; not quite near the far edge of the table
Vec2(0.53, 0.02) ; not very far from the near edge of the table
Vec2(0.78, 0.28) ; not rather far from the right side of the table
Vec2(0.19, 1.97) ; somewhat far from the right side of the table
Vec2(0.14, 1.72) ; not squarely at the left side of the far edge of the table
Vec2(0.82, 1.50) ; not rather far from the center of the table
Vec2(0.40, 0.73) ; not really close to the my end of the table
Vec2(0.18, 0.52) ; not far from the lower left corner of the table
Vec2(0.58, 0.37) ; near the center of the table
Vec2(0.02, 0.08) ; nearly at the left edge of the table
Vec2(0.64, 1.06) ; pretty near the center of the table
Vec2(0.55, 1.44) ; at the center of the table
Vec2(0.65, 1.77) ; far from the center of the left edge of the table
Vec2(0.55, 1.34) ; not very far from the center of the table
Vec2(0.25, 1.93) ; quite close to the far edge of the table
Vec2(0.66, 0.07) ; almost at the near edge of the table
Vec2(0.66, 0.31) ; very far from the near end of the table
Vec2(0.13, 1.26) ; not at the left side of the far edge of the table
Vec2(0.89, 0.85) ; not very near the center of the right edge of the table
Vec2(0.26, 0.28) ; not quite close to the middle of the near edge of the table
Vec2(0.92, 1.17) ; not very near the center of the table
Vec2(0.41, 0.97) ; not quite far from the middle of the table
Vec2(0.11, 1.61) ; pretty far from the other end of the right edge of the table
Vec2(0.27, 0.20) ; not really close to the lower left corner of the table
Vec2(0.66, 0.11) ; quite far from the right edge of the table
Vec2(0.62, 0.31) ; really far from the middle of the table
Vec2(0.60, 0.79) ; at the center of the table
Vec2(0.21, 0.97) ; rather near the middle of the table
Vec2(0.52, 0.24) ; not quite close to the center of the table
Vec2(0.66, 1.77) ; quite far from the right side of the table
Vec2(0.41, 0.99) ; really close to the middle of the table
Vec2(0.75, 0.43) ; quite far from the right edge of the table
Vec2(0.92, 0.95) ; squarely at the right side of the table
Vec2(0.43, 0.38) ; rather far from the upper left corner of the table
Vec2(0.33, 0.57) ; not near the left edge of the table
Vec2(0.72, 1.29) ; not rather far from the right side of the table
Vec2(0.36, 0.62) ; not squarely at the left side of the far edge of the table
Vec2(0.77, 0.57) ; rather near the right side of the table
Vec2(0.28, 1.44) ; almost at the center of the table
Vec2(0.37, 1.95) ; quite far from the middle of the table
Vec2(0.91, 1.44) ; not very near the upper right corner of the table
Vec2(0.30, 1.95) ; not quite far from the that end of the table
Vec2(0.61, 1.88) ; quite close to the far end of the table
Vec2(0.17, 0.78) ; very far from the upper left corner of the table
Vec2(0.76, 0.45) ; quite far from the left side of the table
Vec2(0.62, 1.37) ; very close to the middle of the table
Vec2(0.54, 1.63) ; not far from the middle of the table
Vec2(0.13, 0.95) ; not really near the center of the far edge of the table
Vec2(0.84, 1.85) ; pretty close to the other end of the right edge of the table
Vec2(0.38, 0.99) ; at the middle of the table
Vec2(0.69, 1.10) ; not quite close to the center of the table
Vec2(0.36, 0.27) ; rather close to the center of the table
Vec2(0.39, 1.30) ; not squarely at the lower right corner of the table
Vec2(0.77, 1.88) ; almost at the right edge of the table
Vec2(0.22, 0.04) ; rather close to the this end of the table
Vec2(0.69, 1.48) ; not far from the middle of the table
Vec2(0.46, 1.79) ; pretty near the middle of the table
Vec2(0.98, 0.73) ; not very far from the right side of the table
Vec2(0.77, 1.00) ; not rather far from the middle of the table
Vec2(0.24, 0.52) ; not very close to the near end of the table
Vec2(0.59, 0.00) ; nearly at the near edge of the table
Vec2(0.90, 0.74) ; not rather far from the right side of the table
Vec2(0.89, 1.89) ; really close to the far end of the table
Vec2(0.12, 0.77) ; very far from the middle of the left edge of the table
Vec2(0.73, 0.64) ; rather near the middle of the table
Vec2(0.99, 1.65) ; pretty close to the right side of the table
Vec2(0.04, 0.96) ; not very far from the left edge of the table
Vec2(0.78, 1.19) ; not rather far from the middle of the table
Vec2(0.35, 0.82) ; quite far from the right side of the table
Vec2(0.20, 0.58) ; not near the upper left corner of the table
Vec2(0.77, 1.30) ; not rather far from the center of the table
Vec2(0.14, 1.87) ; not squarely at the left side of the far edge of the table
Vec2(0.00, 0.38) ; close to the left edge of the table
Vec2(0.85, 0.64) ; rather near the right edge of the table
Vec2(0.41, 1.19) ; very near the center of the table
Vec2(0.65, 0.07) ; pretty close to the near end of the table
Vec2(0.09, 1.15) ; not quite near the center of the table
Vec2(0.04, 0.14) ; very far from the lower left corner of the table
Vec2(0.53, 0.37) ; nearly at the center of the table
Vec2(0.17, 0.76) ; not squarely at the left edge of the table
Vec2(0.32, 1.34) ; not near the center of the table
Vec2(0.43, 0.99) ; quite near the center of the table
Vec2(0.09, 1.78) ; not rather far from the left side of the table
Vec2(0.55, 0.33) ; quite far from the near edge of the table
Vec2(0.82, 1.08) ; nearly at the middle of the table
Vec2(0.56, 1.00) ; fairly close to the center of the table
Vec2(0.83, 0.89) ; very far from the right side of the table
Vec2(0.50, 0.08) ; almost at the center of the table
Vec2(0.29, 1.12) ; not really near the center of the table
Vec2(0.73, 1.43) ; not really near the right edge of the table
Vec2(0.71, 1.10) ; not near the far end of the left edge of the table
Vec2(0.81, 1.95) ; at the that end of the table
Vec2(0.46, 0.63) ; not near the other end of the table
Vec2(0.54, 0.12) ; not far from the right side of the near edge of the table
Vec2(0.87, 1.30) ; not rather near the lower right corner of the table
Vec2(0.38, 0.38) ; not squarely at the this end of the table
Vec2(0.12, 1.42) ; very far from the left edge of the table
Vec2(0.45, 0.59) ; very near the center of the table
Vec2(0.98, 1.41) ; fairly close to the right edge of the table
Vec2(0.03, 0.33) ; not rather far from the middle of the left edge of the table
Vec2(0.21, 0.55) ; not squarely at the left side of the table
Vec2(0.49, 0.70) ; rather close to the middle of the table
Vec2(0.88, 1.17) ; really near the right edge of the table
Vec2(0.85, 0.97) ; near the center of the table
Vec2(0.04, 0.16) ; very near the left side of the table
Vec2(0.61, 0.85) ; far from the upper right corner of the table
Vec2(0.88, 1.37) ; not rather far from the right edge of the table
Vec2(0.93, 1.27) ; pretty near the right side of the table
Vec2(0.72, 2.00) ; not rather far from the far end of the table
Vec2(0.83, 0.18) ; not squarely at the right side of the near edge of the table
Vec2(0.94, 1.14) ; not rather far from the right edge of the table
Vec2(0.62, 1.20) ; not squarely at the center of the table
Vec2(0.19, 1.75) ; quite far from the right side of the table
Vec2(0.78, 1.12) ; almost at the center of the table
Vec2(0.39, 1.59) ; not rather far from the middle of the table
Vec2(0.40, 0.35) ; very near the center of the table
Vec2(0.25, 0.91) ; almost at the left side of the table
Vec2(0.70, 1.55) ; quite far from the far end of the table
Vec2(0.77, 1.51) ; not rather close to the center of the table
Vec2(0.72, 1.05) ; at the center of the table
Vec2(0.00, 0.18) ; not quite far from the left side of the table
Vec2(0.03, 1.07) ; very near the left edge of the table
Vec2(0.57, 1.61) ; not really far from the middle of the table
Vec2(0.43, 0.29) ; not very close to the this end of the table
Vec2(0.01, 1.05) ; near the left side of the table
Vec2(0.23, 1.76) ; close to the far edge of the table
Vec2(0.40, 0.08) ; squarely at the my end of the table
Vec2(0.90, 0.47) ; not far from the my end of the right edge of the table
Vec2(0.44, 1.59) ; not far from the right edge of the table
Vec2(0.91, 1.60) ; not very close to the center of the far edge of the table
Vec2(0.72, 0.53) ; rather far from the left side of the near edge of the table
Vec2(0.37, 1.48) ; fairly far from the other end of the right edge of the table
Vec2(0.30, 1.62) ; fairly near the middle of the table
Vec2(0.93, 0.98) ; not very far from the middle of the right edge of the table
Vec2(0.19, 0.09) ; near the near edge of the table
Vec2(0.53, 1.34) ; not far from the center of the table
Vec2(0.64, 0.86) ; close to the center of the table
Vec2(0.93, 0.40) ; not rather close to the middle of the right edge of the table
Vec2(0.37, 0.78) ; not squarely at the center of the table
Vec2(0.54, 1.78) ; not squarely at the right side of the table
Vec2(0.84, 1.74) ; very far from the right edge of the table
Vec2(0.53, 0.94) ; pretty near the center of the table
Vec2(0.94, 1.22) ; not quite far from the right edge of the table
Vec2(0.91, 0.10) ; close to the right side of the near edge of the table
Vec2(0.86, 0.52) ; not really close to the other end of the left edge of the table
Vec2(0.53, 0.26) ; not far from the center of the table
Vec2(0.53, 0.53) ; not really far from the middle of the table
Vec2(0.88, 0.42) ; very far from the right edge of the table
Vec2(0.46, 1.54) ; not rather close to the right edge of the table
Vec2(0.52, 0.53) ; not very far from the middle of the table
Vec2(0.64, 0.60) ; not very near the center of the right edge of the table
Vec2(0.20, 1.98) ; not far from the far edge of the table
Vec2(0.13, 1.31) ; not quite close to the right edge of the table
Vec2(0.90, 1.55) ; rather near the right side of the table
Vec2(0.02, 0.03) ; really close to the left side of the table
Vec2(0.95, 1.30) ; at the right edge of the table
Vec2(0.90, 1.84) ; nearly at the right side of the far edge of the table
Vec2(0.97, 1.14) ; squarely at the right side of the table
Vec2(0.09, 0.41) ; at the left edge of the table
Vec2(0.48, 1.23) ; not rather far from the center of the table
Vec2(0.72, 1.92) ; squarely at the far end of the table
Vec2(0.71, 1.88) ; rather far from the middle of the right edge of the table
Vec2(0.79, 1.75) ; not really near the right edge of the table
Vec2(0.46, 1.68) ; not rather far from the center of the left edge of the table
Vec2(0.51, 1.50) ; close to the middle of the table
Vec2(0.64, 1.14) ; not near the center of the far edge of the table
